product_id,title,brand,category,price,price_numeric,budget_range,stock,url,description,tags,features,attributes,variations,image
d08ecae8d1fc83ba7fcdbcd4c15ddc30,کاپشن موتور سواری FEHER مدل 543 WHITE,نامشخص,پوشاک موتورسواری,"13,500,000تومان",13500000.0,بیش از ۱۰ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d8%a7%d9%be%d8%b4%d9%86-%d9%85%d9%88%d8%aa%d9%88%d8%b1-%d8%b3%d9%88%d8%a7%d8%b1%db%8c-feher-%d9%85%d8%af%d9%84-543-white/,محصول کاپشن موتور سواری FEHER مدل 543 WHITE از برند نامشخص با ویژگی‌های کاپشن موتورسواری چهار فصل برای پوشاک موتورسواری طراحی شده.,"[""کاپشن موتورسواری چهار فصل""]","[{""label"": ""سبک"", ""value"": ""کاپشن موتورسواری چهار فصل""}]","[{""label"": ""سبک"", ""value"": ""کاپشن موتورسواری چهار فصل""}]","[{""size"": ""3XL"", ""stock"": ""1 عدد در انبار"", ""price"": ""13,500,000تومان"", ""price_numeric"": 13500000, ""budget_range"": ""۱۰-۲۰ میلیون""}, {""size"": ""XXL"", ""stock"": ""1 عدد در انبار"", ""price"": ""13,500,000تومان"", ""price_numeric"": 13500000, ""budget_range"": ""۱۰-۲۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2025/01/feher-crem1-100x100.jpg
e86563434b74482a24677fd3e47a6f9e,کلاه کاسکت بدون فک REDLINE مدل MATT-BLACK-Blue-prelude 965-5,Redline,کلاه کاسکت,"4,100,000تومان",4100000.0,زیر ۵ میلیون,2 عدد در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d8%a8%d8%af%d9%88%d9%86-%d9%81%da%a9-redline-%d9%85%d8%af%d9%84-matt-black-blue-prelude-965-5/,محصول کلاه کاسکت بدون فک REDLINE مدل MATT-BLACK-Blue-prelude 965-5 از برند Redline با ویژگی‌های بدون فک: اسکوتر شهری برای کلاه کاسکت طراحی شده.,"[""شهری"", ""بدون فک: اسکوتر شهری"", ""بدون فک"", ""Redline""]","[{""label"": ""سبک"", ""value"": ""بدون فک: اسکوتر شهری""}]","[{""label"": ""سبک"", ""value"": ""بدون فک: اسکوتر شهری""}]","[{""size"": ""L"", ""stock"": ""2 عدد در انبار"", ""price"": ""4,100,000تومان"", ""price_numeric"": 4100000, ""budget_range"": ""زیر ۵ میلیون""}, {""size"": ""XL"", ""stock"": ""2 عدد در انبار"", ""price"": ""4,100,000تومان"", ""price_numeric"": 4100000, ""budget_range"": ""زیر ۵ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2025/05/redline-965a5-64x64.jpg
60a2a2ab503bdb196701dbcda81fc054,لاستیک ایران یاسا مدل 120/70/17 گل آساره مناسب موتور سیکلت های بنلی,ایران یاسا,لاستیک موتور سیکلت,"2,060,000تومان",2060000.0,زیر ۵ میلیون,موجود در انبار,https://starcyclet.com/%d9%84%d8%a7%d8%b3%d8%aa%db%8c%da%a9-%d8%a7%db%8c%d8%b1%d8%a7%d9%86-%db%8c%d8%a7%d8%b3%d8%a7-%d9%85%d8%af%d9%84-120-70-17-%da%af%d9%84-%d8%a2%d8%b3%d8%a7%d8%b1%d9%87-%d9%85%d9%86%d8%a7%d8%b3%d8%a8/,محصول لاستیک ایران یاسا مدل 120/70/17 گل آساره مناسب موتور سیکلت های بنلی از برند ایران یاسا با ویژگی‌های 120 میلی متر برای لاستیک موتور سیکلت طراحی شده.,"[""120 میلی متر""]","[{""label"": ""پهنا"", ""value"": ""120 میلی متر""}]","[{""label"": ""پهنا"", ""value"": ""120 میلی متر""}]",[],https://cdn.starcyclet.com/wp-content/uploads/2025/02/110-70-13yasa-100x100.jpg
73ce531348a2872ac09faac79302bb54,کلاه کاسکت بدون فک SMK مدل GTJ TOURER (MA545),Smk,کلاه کاسکت,"7,500,000تومان",7500000.0,۵-۱۰ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d8%a8%d8%af%d9%88%d9%86-%d9%81%da%a9-smk-gtj-%d9%85%d8%af%d9%84-tourer-ma545/,محصول کلاه کاسکت بدون فک SMK مدل GTJ TOURER (MA545) از برند Smk با ویژگی‌های بدون فک شهری برای کلاه کاسکت طراحی شده.,"[""بدون فک شهری"", ""بدون فک"", ""شهری"", ""Smk""]","[{""label"": ""سبک"", ""value"": ""بدون فک شهری""}]","[{""label"": ""سبک"", ""value"": ""بدون فک شهری""}]","[{""size"": ""XXL"", ""stock"": ""21 عدد در انبار"", ""price"": ""7,500,000تومان"", ""price_numeric"": 7500000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XL"", ""stock"": ""21 عدد در انبار"", ""price"": ""7,500,000تومان"", ""price_numeric"": 7500000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""L"", ""stock"": ""21 عدد در انبار"", ""price"": ""7,500,000تومان"", ""price_numeric"": 7500000, ""budget_range"": ""۵-۱۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2024/12/TOURER-6-6-1-100x100.jpg
156859dffac68b0f3dc11dd361e239d9,کلاه کاسکت ادونچری EK مدل JK910 MATT-GRAY-WHITE-YELLOW,Ek,کلاه کاسکت,"5,400,000تومان",5400000.0,۵-۱۰ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d8%a7%d8%af%d9%88%d9%86%da%86%d8%b1%db%8c-ek-%d9%85%d8%af%d9%84-jk910-yl/,"محصول کلاه کاسکت ادونچری EK مدل JK910 MATT-GRAY-WHITE-YELLOW از برند Ek با ویژگی‌های اسپرت , فک متحرک برای کلاه کاسکت طراحی شده.","[""فک متحرک"", ""اسپرت , فک متحرک"", ""اسپرت"", ""Ek"", ""ادونچری""]","[{""label"": ""سبک"", ""value"": ""اسپرت , فک متحرک""}]","[{""label"": ""سبک"", ""value"": ""اسپرت , فک متحرک""}]","[{""size"": ""L"", ""stock"": ""21 عدد در انبار"", ""price"": ""5,400,000تومان"", ""price_numeric"": 5400000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XL"", ""stock"": ""21 عدد در انبار"", ""price"": ""5,400,000تومان"", ""price_numeric"": 5400000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XXL"", ""stock"": ""21 عدد در انبار"", ""price"": ""5,400,000تومان"", ""price_numeric"": 5400000, ""budget_range"": ""۵-۱۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2024/11/EK-JK910-YL-2-100x100.jpg
401e4808a93e9ebca02719b42753eb14,پد کلاه کاسکت SOMAN مدل TAIKO,Soman,لوازم کلاه کاسکت,"800,000تومان",800000.0,زیر ۵ میلیون,موجود در انبار,https://starcyclet.com/%d9%be%d8%af-%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-soman-%d9%85%d8%af%d9%84-taiko/,محصول پد کلاه کاسکت SOMAN مدل TAIKO از برند Soman با ویژگی‌های SOMAN برای کلاه کاسکت طراحی شده.,"[""Soman"", ""soman""]","[{""label"": ""برند"", ""value"": ""SOMAN""}]","[{""label"": ""برند"", ""value"": ""SOMAN""}]","[{""size"": ""L"", ""stock"": ""1 عدد در انبار"", ""price"": ""800,000تومان"", ""price_numeric"": 800000, ""budget_range"": ""زیر ۵ میلیون""}, {""size"": ""XXL"", ""stock"": ""1 عدد در انبار"", ""price"": ""800,000تومان"", ""price_numeric"": 800000, ""budget_range"": ""زیر ۵ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2025/01/padsomantaiko-100x100.jpg
ecc6949fa49c1d8a5a0440fa86820c6b,کلاه کاسکت فک متحرک RAPIDO مدل 950 MATT-SRT-ORANGE-38D,Rapido,کلاه کاسکت,"7,500,000تومان",7500000.0,۵-۱۰ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d8%b1%d8%a7%d9%be%db%8c%d8%af%d9%88-%d9%85%d8%af%d9%84-srt-orbk/,"محصول کلاه کاسکت فک متحرک RAPIDO مدل 950 MATT-SRT-ORANGE-38D از برند Rapido با ویژگی‌های اسپرت , فک متحرک برای کلاه کاسکت طراحی شده.","[""Rapido"", ""اسپرت"", ""فک متحرک"", ""اسپرت , فک متحرک""]","[{""label"": ""سبک"", ""value"": ""اسپرت , فک متحرک""}]","[{""label"": ""سبک"", ""value"": ""اسپرت , فک متحرک""}]","[{""size"": ""XXL"", ""stock"": ""9 عدد در انبار"", ""price"": ""7,500,000تومان"", ""price_numeric"": 7500000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XL"", ""stock"": ""9 عدد در انبار"", ""price"": ""7,500,000تومان"", ""price_numeric"": 7500000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""L"", ""stock"": ""9 عدد در انبار"", ""price"": ""7,500,000تومان"", ""price_numeric"": 7500000, ""budget_range"": ""۵-۱۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2024/10/RAPIDO-SRT-ORBK-66-100x100.jpg
549eab3a0d9114cb6ba916fd7d186d15,کلاه کاسکت فک متحرک LS2 مدل FF345 MATT-BLACK,Ls2,کلاه کاسکت,"14,500,000تومان",14500000.0,بیش از ۱۰ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d9%81%da%a9-%d9%85%d8%aa%d8%ad%d8%b1%da%a9-ls2-%d9%85%d8%af%d9%84-ff345-mtbk/,محصول کلاه کاسکت فک متحرک LS2 مدل FF345 MATT-BLACK از برند Ls2 با ویژگی‌های فک متحرک برای کلاه کاسکت طراحی شده.,"[""Ls2"", ""فک متحرک""]","[{""label"": ""سبک"", ""value"": ""فک متحرک""}]","[{""label"": ""سبک"", ""value"": ""فک متحرک""}]","[{""size"": ""XL"", ""stock"": ""4 عدد در انبار"", ""price"": ""14,500,000تومان"", ""price_numeric"": 14500000, ""budget_range"": ""۱۰-۲۰ میلیون""}, {""size"": ""XXL"", ""stock"": ""3 عدد در انبار"", ""price"": ""14,500,000تومان"", ""price_numeric"": 14500000, ""budget_range"": ""۱۰-۲۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2025/01/ls2-ff345mtbk-100x100.jpg
579e3d906984db051a64f5986c0e4544,کلاه کاسکت فک ثابت QIKE مدل ZERO TITANIUM,Qike,کلاه کاسکت,"8,600,000تومان",8600000.0,۵-۱۰ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d9%81%da%a9-%d8%ab%d8%a7%d8%a8%d8%aa-qike-%d9%85%d8%af%d9%84-ziro-titanium/,محصول کلاه کاسکت فک ثابت QIKE مدل ZERO TITANIUM از برند Qike با ویژگی‌های فک ثابت شهری برای کلاه کاسکت طراحی شده.,"[""شهری"", ""فک ثابت شهری"", ""فک ثابت"", ""Qike""]","[{""label"": ""سبک"", ""value"": ""فک ثابت شهری""}]","[{""label"": ""سبک"", ""value"": ""فک ثابت شهری""}]","[{""size"": ""L"", ""stock"": ""6 عدد در انبار"", ""price"": ""8,600,000تومان"", ""price_numeric"": 8600000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XL"", ""stock"": ""6 عدد در انبار"", ""price"": ""8,600,000تومان"", ""price_numeric"": 8600000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XXL"", ""stock"": ""6 عدد در انبار"", ""price"": ""8,600,000تومان"", ""price_numeric"": 8600000, ""budget_range"": ""۵-۱۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2025/04/qike975-grey1-100x100.jpg
0a52b01cc45152bf04f920418658c762,عينک کراسي 100% مدل 200 مناسب انواع کلاه کاسکت کراس YELLOW-BLUE,نامشخص,لوازم کلاه کاسکت,"850,000تومان",850000.0,زیر ۵ میلیون,2 عدد در انبار,https://starcyclet.com/%d8%b9%db%8c%d9%86%da%a9-%da%a9%d8%b1%d8%a7%d8%b3%db%8c-100-%d9%85%d8%af%d9%84-bluyl/,محصول عينک کراسي 100% مدل 200 مناسب انواع کلاه کاسکت کراس YELLOW-BLUE از برند نامشخص با ویژگی‌های کراسی برای کلاه کاسکت طراحی شده.,"[""کراسی""]","[{""label"": ""سبک"", ""value"": ""کراسی""}]","[{""label"": ""سبک"", ""value"": ""کراسی""}]",[],https://cdn.starcyclet.com/wp-content/uploads/2025/01/glass100bluyl3-100x100.jpg
9abb67101a48f5be8a3dcf2bd6b82099,کلاه کاسکت بدون فک REDLINE مدل MATT-BLACK 965-1,Redline,کلاه کاسکت,"4,100,000تومان",4100000.0,زیر ۵ میلیون,2 عدد در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d8%a8%d8%af%d9%88%d9%86-%d9%81%da%a9-redline-%d9%85%d8%af%d9%84-matt-black-965-1/,محصول کلاه کاسکت بدون فک REDLINE مدل MATT-BLACK 965-1 از برند Redline با ویژگی‌های بدون فک: اسکوتر شهری برای کلاه کاسکت طراحی شده.,"[""شهری"", ""بدون فک: اسکوتر شهری"", ""بدون فک"", ""Redline""]","[{""label"": ""سبک"", ""value"": ""بدون فک: اسکوتر شهری""}]","[{""label"": ""سبک"", ""value"": ""بدون فک: اسکوتر شهری""}]","[{""size"": ""L"", ""stock"": ""2 عدد در انبار"", ""price"": ""4,100,000تومان"", ""price_numeric"": 4100000, ""budget_range"": ""زیر ۵ میلیون""}, {""size"": ""XL"", ""stock"": ""2 عدد در انبار"", ""price"": ""4,100,000تومان"", ""price_numeric"": 4100000, ""budget_range"": ""زیر ۵ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2025/05/redline-956mtbk2-64x64.jpg
71eee4b525d4d809842aa595410d7bbe,دستکش چهارفصل موتور سواری مدل FOX BLACK,نامشخص,پوشاک موتورسواری,"500,000تومان",500000.0,زیر ۵ میلیون,موجود در انبار,https://starcyclet.com/%d8%af%d8%b3%d8%aa%da%a9%d8%b4-%d9%be%d8%b1%d9%88%d8%aa%da%a9%d8%b4%d9%86-%d8%af%d8%a7%d8%b1-fox-%d9%85%d8%af%d9%84-full-fngr/,محصول دستکش چهارفصل موتور سواری مدل FOX BLACK از برند نامشخص با ویژگی‌های 200 گرم برای پوشاک موتورسواری طراحی شده.,"[""چهارفصل"", ""200 گرم""]","[{""label"": ""وزن"", ""value"": ""200 گرم""}]","[{""label"": ""وزن"", ""value"": ""200 گرم""}]","[{""size"": ""L"", ""stock"": ""3 عدد در انبار"", ""price"": ""500,000تومان"", ""price_numeric"": 500000, ""budget_range"": ""زیر ۵ میلیون""}, {""size"": ""XXL"", ""stock"": ""2 عدد در انبار"", ""price"": ""500,000تومان"", ""price_numeric"": 500000, ""budget_range"": ""زیر ۵ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2024/05/7d2504-100x100.jpg
786424fcbf255b4b80f25b145ed492d5,کلاه کاسکت بدون فک SMK مدل RETRO JET REBEL (MA266),Smk,کلاه کاسکت,"9,500,000تومان",9500000.0,۵-۱۰ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d8%a8%d8%af%d9%88%d9%86-%d9%81%da%a9-smk-retro-jet-%d9%85%d8%af%d9%84-rebel-ma266/,محصول کلاه کاسکت بدون فک SMK مدل RETRO JET REBEL (MA266) از برند Smk با ویژگی‌های بدون فک شهری برای کلاه کاسکت طراحی شده.,"[""بدون فک شهری"", ""بدون فک"", ""شهری"", ""Smk""]","[{""label"": ""سبک"", ""value"": ""بدون فک شهری""}]","[{""label"": ""سبک"", ""value"": ""بدون فک شهری""}]","[{""size"": ""XL"", ""stock"": ""8 عدد در انبار"", ""price"": ""9,500,000تومان"", ""price_numeric"": 9500000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""L"", ""stock"": ""8 عدد در انبار"", ""price"": ""9,500,000تومان"", ""price_numeric"": 9500000, ""budget_range"": ""۵-۱۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2024/11/SMK-RETROJET-MA266-100x100.jpg
94ee5e47af58022ef1000141af892d9c,کلاه کاسکت وسپایی NEXX مدل SHINE-ORANGE,نامشخص,کلاه کاسکت,"4,800,000تومان",4800000.0,زیر ۵ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d9%86%da%a9%d8%b3-orange/,محصول کلاه کاسکت وسپایی NEXX مدل SHINE-ORANGE از برند نامشخص با ویژگی‌های وسپایی 3/4 برای کلاه کاسکت طراحی شده.,"[""وسپایی 3/4""]","[{""label"": ""سبک"", ""value"": ""وسپایی 3/4""}]","[{""label"": ""سبک"", ""value"": ""وسپایی 3/4""}]","[{""size"": ""XL"", ""stock"": ""1 عدد در انبار"", ""price"": ""4,800,000تومان"", ""price_numeric"": 4800000, ""budget_range"": ""زیر ۵ میلیون""}, {""size"": ""XXL"", ""stock"": ""1 عدد در انبار"", ""price"": ""4,800,000تومان"", ""price_numeric"": 4800000, ""budget_range"": ""زیر ۵ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2024/05/5e04ad-100x100.jpg
6503611544e3f1561d1950fd8612cc84,کلاه کاسکت بدون فک QIKE مدل RACE GOLD,Qike,کلاه کاسکت,"6,500,000تومان",6500000.0,۵-۱۰ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d8%a8%d8%af%d9%88%d9%86-%d9%81%da%a9-qike-%d9%85%d8%af%d9%84-race-gold/,محصول کلاه کاسکت بدون فک QIKE مدل RACE GOLD از برند Qike با ویژگی‌های بدون فک شهری برای کلاه کاسکت طراحی شده.,"[""بدون فک شهری"", ""شهری"", ""بدون فک"", ""Qike""]","[{""label"": ""سبک"", ""value"": ""بدون فک شهری""}]","[{""label"": ""سبک"", ""value"": ""بدون فک شهری""}]","[{""size"": ""L"", ""stock"": ""1 عدد در انبار"", ""price"": ""6,500,000تومان"", ""price_numeric"": 6500000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XL"", ""stock"": ""1 عدد در انبار"", ""price"": ""6,500,000تومان"", ""price_numeric"": 6500000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XXL"", ""stock"": ""1 عدد در انبار"", ""price"": ""6,500,000تومان"", ""price_numeric"": 6500000, ""budget_range"": ""۵-۱۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2025/04/qikebif-GOLD5-100x100.jpg
e60d49e37875a1be24f7178ec136051d,کلاه کاسکت SOMAN مدل 527 SHINE-BLK,Soman,کلاه کاسکت,"6,000,000تومان",6000000.0,۵-۱۰ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d8%b3%d9%88%d9%85%d8%a7%d9%86-527-%d9%85%d8%af%d9%84-shine-blk/,محصول کلاه کاسکت SOMAN مدل 527 SHINE-BLK از برند Soman با ویژگی‌های بدون فک داخل شهر برای کلاه کاسکت طراحی شده.,"[""Soman"", ""بدون فک داخل شهر"", ""بدون فک""]","[{""label"": ""سبک"", ""value"": ""بدون فک داخل شهر""}]","[{""label"": ""سبک"", ""value"": ""بدون فک داخل شهر""}]","[{""size"": ""L"", ""stock"": ""3 عدد در انبار"", ""price"": ""6,000,000تومان"", ""price_numeric"": 6000000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XL"", ""stock"": ""3 عدد در انبار"", ""price"": ""6,000,000تومان"", ""price_numeric"": 6000000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XXL"", ""stock"": ""3 عدد در انبار"", ""price"": ""6,000,000تومان"", ""price_numeric"": 6000000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""M"", ""stock"": ""3 عدد در انبار"", ""price"": ""6,000,000تومان"", ""price_numeric"": 6000000, ""budget_range"": ""۵-۱۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2024/11/IMG_3410-100x100.jpg
e0745f0133eff68f5d2599be6470f5ba,باکس موتورسیکلت مدل X6,نامشخص,باکس موتور سیکلت,"9,500,000تومان",9500000.0,۵-۱۰ میلیون,موجود در انبار,https://starcyclet.com/%d8%a8%d8%a7%da%a9%d8%b3-x7/,محصول باکس موتورسیکلت مدل X6 از برند نامشخص با ویژگی‌های هارد باکس برای باکس موتور سیکلت طراحی شده.,"[""هارد باکس""]","[{""label"": ""سبک"", ""value"": ""هارد باکس""}]","[{""label"": ""سبک"", ""value"": ""هارد باکس""}]",[],https://cdn.starcyclet.com/wp-content/uploads/2024/11/BOX-X6-7-100x100.jpg
